"Perioden";"Regio's";"Totaal levendgeborenen";"Bruto geboortecijfer";"Levendgeboren jongens";"Levendgeboren meisjes";"Algemeen vruchtbaarheidscijfer";"Gestandaardiseerd vruchtbaarheidscijfer";"Gemiddeld kindertal per vrouw";"Totaal levendgeborenen";"Jonger dan 20 jaar";"20 tot 25 jaar";"25 tot 30 jaar";"30 tot 35 jaar";"35 tot 40 jaar";"40 tot 45 jaar";"45 jaar of ouder";"Totaal levendgeborenen";"1e kind";"2e kind";"3e kind";"4e of volgende kinderen";"Totaal levendgeborenen";"Moeder gehuwd";"Moeder niet-gehuwd";"Gemeente";"Landsdeel";"Provincie";"COROP-gebied";"Stadsgewest";"Grootstedelijke agglomeratie"
"1996";"Muntendam";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"1996";"Naaldwijk";"399";"14.0";"198";"201";"55.1";"57.9";"1.87";"399";"1";"20";"152";"168";"47";"11";"-";"399";"156";"140";"80";"23";"399";"365";"34";"0565";"03";"28";"27";"";""
"1996";"Naarden";"220";"13.2";"115";"105";"58.3";"63.7";"1.89";"220";"-";"5";"35";"112";"58";"9";"1";"220";"83";"88";"41";"8";"220";"195";"25";"0425";"03";"27";"24";"";""
"1996";"Neder-Betuwe";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"1996";"Nederhorst den Berg";"71";"13.6";"35";"36";"54.0";"58.7";"1.86";"71";"-";"4";"22";"35";"8";"2";"-";"71";"31";"31";"8";"1";"71";"60";"11";"0426";"03";"27";"24";"";""
"1996";"Nederlek";"173";"11.7";"95";"78";"46.7";"47.6";"1.52";"173";"1";"10";"64";"73";"22";"3";"-";"173";"79";"57";"27";"10";"173";"162";"11";"0643";"03";"28";"29";"";""
"1996";"Nederweert";"201";"12.6";"101";"100";"50.0";"50.3";"1.57";"201";"-";"7";"69";"97";"26";"2";"-";"201";"92";"75";"28";"6";"201";"194";"7";"0946";"04";"31";"38";"";""
"1996";"Neede";"140";"12.7";"64";"76";"52.8";"57.7";"1.88";"140";"1";"7";"38";"66";"24";"4";"-";"140";"54";"53";"25";"8";"140";"129";"11";"0266";"02";"25";"14";"";""
"1996";"Neer";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"1996";"Neerijnen";"133";"12.3";"71";"62";"50.6";"50.6";"1.64";"133";"1";"12";"46";"55";"15";"4";"-";"133";"55";"43";"22";"13";"133";"118";"15";"0304";"02";"25";"16";"";""
"1996";"Niedorp";"155";"14.1";"85";"70";"53.8";"55.0";"1.73";"155";"1";"4";"60";"69";"20";"1";"-";"155";"73";"58";"23";"1";"155";"126";"29";"0412";"03";"27";"18";"";""
"1996";"Nieuwe Pekela";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"1996";"Nieuwegein";"656";"11.0";"369";"287";"38.1";"43.3";"1.39";"656";"11";"50";"209";"257";"111";"18";"-";"656";"315";"236";"70";"35";"656";"526";"130";"0356";"03";"26";"17";"";""
"1996";"Nieuwerkerk aan den IJssel";"252";"12.9";"132";"120";"47.8";"52.1";"1.68";"252";"1";"13";"85";"98";"48";"6";"1";"252";"110";"89";"43";"10";"252";"223";"29";"0567";"03";"28";"29";"";""
"1996";"Nieuweschans";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"1996";"Nieuw-Ginneken";"138";"11.4";"84";"54";"49.0";"55.4";"1.73";"138";"-";"5";"27";"81";"21";"4";"-";"138";"46";"54";"30";"8";"138";"130";"8";"0817";"04";"30";"33";"";""
"1996";"Nieuwkoop";"149";"13.4";"87";"62";"50.6";"52.7";"1.67";"149";"1";"4";"46";"73";"21";"3";"1";"149";"66";"55";"15";"13";"149";"135";"14";"0569";"03";"28";"28";"";""
"1996";"Nieuw-Lekkerland";"178";"19.1";"86";"92";"76.1";"75.1";"2.46";"178";"1";"28";"60";"57";"27";"5";"-";"178";"59";"43";"31";"45";"178";"174";"4";"0571";"03";"28";"30";"";""
"1996";"Nieuwleusen";"104";"12.5";"55";"49";"51.2";"56.3";"1.85";"104";"1";"10";"34";"49";"8";"2";"-";"104";"37";"41";"20";"6";"104";"94";"10";"0170";"02";"23";"10";"";""
"1996";"Nieuwolda";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"1996";"Nieuwveen";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"1996";"Nieuw-Vossemeer";"25";"10.6";"11";"14";"45.1";"40.2";"1.19";"25";"-";"1";"13";"11";"-";"-";"-";"25";"11";"13";"1";"-";"25";"20";"5";"0818";"04";"30";"33";"";""
"1996";"Nigtevecht";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"1996";"Nijefurd";"121";"11.6";"57";"64";"50.8";"56.3";"1.83";"121";"-";"13";"51";"42";"13";"2";"-";"121";"51";"45";"16";"9";"121";"104";"17";"0104";"01";"21";"05";"";""
"1996";"Nijeveen";"40";"13.0";"18";"22";"56.1";"58.6";"1.78";"40";"-";"1";"18";"14";"7";"-";"-";"40";"19";"11";"4";"6";"40";"36";"4";"0121";"01";"22";"09";"";""
"1996";"Nijkerk";"348";"12.9";"180";"168";"49.6";"51.6";"1.66";"348";"4";"39";"139";"119";"40";"7";"-";"348";"163";"117";"52";"16";"348";"327";"21";"0267";"02";"25";"13";"";""
"1996";"Nijmegen";"1712";"11.6";"883";"829";"40.2";"37.3";"1.25";"1712";"19";"168";"468";"660";"354";"42";"1";"1712";"831";"623";"200";"58";"1712";"1174";"538";"0268";"02";"25";"15";"";""
"1996";"Nistelrode";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"1996";"Noord-Beveland";"86";"12.5";"50";"36";"55.1";"57.5";"1.82";"86";"1";"7";"36";"33";"9";"-";"-";"86";"44";"21";"15";"6";"86";"74";"12";"1695";"03";"29";"32";"";""
"1996";"Noordenveld";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"1996";"Noorder-Koggenland";"130";"12.9";"74";"56";"49.3";"56.7";"1.81";"130";"-";"7";"41";"53";"26";"3";"-";"130";"61";"41";"19";"9";"130";"110";"20";"0529";"03";"27";"18";"";""
"1996";"Noordoostpolder";"526";"12.9";"258";"268";"53.3";"56.6";"1.84";"526";"4";"48";"183";"209";"72";"10";"-";"526";"195";"177";"100";"54";"526";"482";"44";"0171";"02";"24";"40";"";""
"1996";"Noordwijk";"279";"11.0";"150";"129";"42.3";"44.9";"1.44";"279";"1";"11";"80";"126";"51";"8";"2";"279";"131";"102";"33";"13";"279";"238";"41";"0575";"03";"28";"25";"";""
"1996";"Noordwijkerhout";"201";"13.2";"106";"95";"54.0";"57.2";"1.82";"201";"1";"9";"64";"98";"24";"5";"-";"201";"82";"79";"31";"9";"201";"178";"23";"0576";"03";"28";"25";"";""
"1996";"Nootdorp";"147";"16.5";"69";"78";"62.5";"55.3";"1.72";"147";"-";"5";"38";"74";"29";"1";"-";"147";"66";"62";"14";"5";"147";"136";"11";"0577";"03";"28";"26";"";""
"1996";"Norg";"96";"13.3";"56";"40";"63.9";"65.8";"2.14";"96";"1";"6";"35";"39";"14";"1";"-";"96";"42";"33";"18";"3";"96";"79";"17";"0120";"01";"22";"07";"";""
"1996";"Nuenen, Gerwen en Nederwetten";"265";"11.5";"135";"130";"44.7";"51.3";"1.60";"265";"-";"6";"68";"135";"55";"-";"1";"265";"120";"117";"25";"3";"265";"236";"29";"0820";"04";"30";"36";"";""
"1996";"Nuland";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"1996";"Nunspeet";"339";"13.1";"168";"171";"54.4";"55.9";"1.81";"339";"2";"38";"135";"104";"51";"9";"-";"339";"114";"125";"46";"54";"339";"326";"13";"0302";"02";"25";"13";"";""
"1996";"Nuth";"150";"9.0";"82";"68";"37.5";"41.2";"1.29";"150";"-";"6";"44";"73";"26";"1";"-";"150";"63";"62";"18";"7";"150";"141";"9";"0951";"04";"31";"39";"";""
"1996";"Obdam";"84";"13.6";"53";"31";"50.3";"54.2";"1.71";"84";"-";"1";"27";"49";"6";"1";"-";"84";"31";"29";"20";"4";"84";"74";"10";"0429";"03";"27";"18";"";""
"1996";"Odoorn";"146";"11.6";"81";"65";"48.5";"48.8";"1.54";"146";"1";"4";"57";"62";"21";"1";"-";"146";"63";"63";"17";"3";"146";"131";"15";"0122";"01";"22";"08";"";""
"1996";"Oeffelt";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"1996";"Oegstgeest";"269";"13.5";"143";"126";"56.0";"60.3";"1.78";"269";"-";"8";"38";"142";"74";"7";"-";"269";"109";"97";"48";"15";"269";"232";"37";"0579";"03";"28";"25";"";""
"1996";"Ohé en Laak";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"1996";"Oirschot";"182";"15.4";"106";"76";"61.2";"59.2";"1.81";"182";"-";"3";"40";"109";"30";"-";"-";"182";"76";"67";"31";"8";"182";"168";"14";"0823";"04";"30";"36";"";""
"1996";"Oisterwijk";"226";"11.8";"119";"107";"47.5";"50.7";"1.61";"226";"-";"12";"63";"105";"41";"5";"-";"226";"91";"104";"25";"6";"226";"210";"16";"0824";"04";"30";"34";"";""
"1996";"Oldambt";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"1996";"Oldebroek";"251";"11.4";"130";"121";"45.6";"48.2";"1.57";"251";"1";"25";"103";"78";"36";"8";"-";"251";"94";"81";"39";"37";"251";"246";"5";"0269";"02";"25";"13";"";""
"1996";"Oldehove";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"1996";"Oldekerk";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"1996";"Oldenzaal";"370";"12.1";"181";"189";"47.7";"50.7";"1.61";"370";"1";"13";"107";"192";"51";"6";"-";"370";"179";"137";"45";"9";"370";"328";"42";"0173";"02";"23";"12";"";""
"1996";"Olst";"123";"13.1";"69";"54";"54.9";"57.3";"1.81";"123";"-";"5";"31";"65";"20";"1";"1";"123";"46";"53";"17";"7";"123";"117";"6";"0174";"02";"23";"11";"";""
"1996";"Olst-Wijhe";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"1996";"Ommen";"201";"11.0";"101";"100";"45.9";"49.4";"1.60";"201";"-";"15";"63";"96";"26";"1";"-";"201";"89";"69";"30";"13";"201";"192";"9";"0175";"02";"23";"10";"";""
"1996";"Onderbanken";"88";"10.3";"48";"40";"42.0";"43.6";"1.39";"88";"-";"5";"30";"36";"15";"2";"-";"88";"49";"32";"7";"-";"88";"79";"9";"0881";"04";"31";"39";"";""
"1996";"Oost Gelre";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"1996";"Oost-, West- en Middelbeers";"72";"13.0";"33";"39";"51.2";"52.8";"1.64";"72";"-";"3";"15";"46";"6";"2";"-";"72";"32";"24";"15";"1";"72";"61";"11";"0825";"04";"30";"34";"";""
"1996";"Oostburg";"149";"8.4";"87";"62";"37.5";"39.9";"1.29";"149";"-";"12";"73";"52";"12";"-";"-";"149";"78";"51";"16";"4";"149";"134";"15";"0692";"03";"29";"31";"";""
"1996";"Oosterbroek";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"1996";"Oosterhesselen";"35";"7.0";"22";"13";"30.7";"34.8";"1.04";"35";"-";"1";"7";"23";"3";"1";"-";"35";"8";"17";"6";"4";"35";"33";"2";"0123";"01";"22";"08";"";""
"1996";"Oosterhout";"606";"11.9";"291";"315";"45.7";"47.4";"1.52";"606";"2";"44";"203";"274";"75";"7";"1";"606";"274";"225";"83";"24";"606";"539";"67";"0826";"04";"30";"33";"";""
"1996";"Oostflakkee";"129";"12.9";"72";"57";"49.4";"53.6";"1.71";"129";"1";"12";"50";"50";"15";"1";"-";"129";"53";"52";"14";"10";"129";"120";"9";"0580";"03";"28";"29";"";""
"1996";"Ooststellingwerf";"303";"12.1";"148";"155";"51.3";"55.8";"1.79";"303";"3";"16";"106";"145";"30";"3";"-";"303";"124";"114";"41";"24";"303";"261";"42";"0085";"01";"21";"06";"";""
"1996";"Oostzaan";"112";"13.4";"52";"60";"52.1";"50.3";"1.62";"112";"1";"5";"41";"48";"17";"-";"-";"112";"54";"49";"8";"1";"112";"95";"17";"0431";"03";"27";"23";"";""
"1996";"Ootmarsum";"68";"15.4";"37";"31";"65.0";"64.6";"1.99";"68";"-";"1";"15";"42";"8";"2";"-";"68";"34";"21";"11";"2";"68";"68";"-";"0176";"02";"23";"12";"";""
"1996";"Openbaar Lichaam Z.IJ.P.";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"1996";"Oploo, Sint Anthonis en Ledeacker";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"1996";"Opmeer";"154";"14.6";"78";"76";"57.4";"60.3";"1.92";"154";"-";"5";"56";"65";"25";"3";"-";"154";"58";"56";"34";"6";"154";"136";"18";"0432";"03";"27";"18";"";""
"1996";"Opsterland";"361";"12.8";"178";"183";"53.2";"55.6";"1.77";"361";"1";"22";"110";"156";"63";"9";"-";"361";"147";"128";"62";"24";"361";"319";"42";"0086";"01";"21";"06";"";""
"1996";"Oss";"762";"12.0";"390";"372";"46.5";"45.9";"1.50";"762";"15";"74";"237";"321";"104";"11";"-";"762";"361";"257";"103";"41";"762";"644";"118";"0828";"04";"30";"35";"";""
"1996";"Ossendrecht";"48";"9.2";"19";"29";"37.8";"39.3";"1.30";"48";"-";"4";"23";"17";"4";"-";"-";"48";"17";"24";"5";"2";"48";"42";"6";"0829";"04";"30";"33";"";""
"1996";"Oud en Nieuw Gastel";"90";"10.9";"45";"45";"42.9";"44.2";"1.43";"90";"-";"1";"50";"29";"9";"1";"-";"90";"48";"31";"9";"2";"90";"83";"7";"0831";"04";"30";"33";"";""
"1996";"Oud-Beijerland";"288";"13.4";"143";"145";"51.4";"56.7";"1.84";"288";"3";"23";"81";"129";"42";"9";"1";"288";"112";"109";"44";"23";"288";"265";"23";"0584";"03";"28";"29";"";""
"1996";"Oude IJsselstreek";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"1996";"Oude Pekela";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"1996";"Oudenbosch";"138";"10.8";"78";"60";"44.3";"50.3";"1.68";"138";"-";"18";"56";"49";"11";"3";"1";"138";"72";"49";"14";"3";"138";"117";"21";"0830";"04";"30";"33";"";""
"1996";"Ouder-Amstel";"110";"9.4";"66";"44";"39.0";"44.7";"1.37";"110";"-";"1";"29";"49";"26";"5";"-";"110";"34";"58";"12";"6";"110";"89";"21";"0437";"03";"27";"23";"";""
"1996";"Ouderkerk";"106";"12.8";"55";"51";"52.0";"54.8";"1.77";"106";"-";"7";"45";"41";"12";"1";"-";"106";"48";"36";"16";"6";"106";"100";"6";"0644";"03";"28";"29";"";""
"1996";"Oudewater";"147";"15.1";"71";"76";"58.0";"59.5";"1.86";"147";"-";"5";"52";"67";"22";"1";"-";"147";"55";"61";"24";"7";"147";"135";"12";"0589";"03";"26";"17";"";""
"1996";"Overbetuwe";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"1996";"Papendrecht";"316";"11.1";"159";"157";"43.3";"45.1";"1.45";"316";"-";"31";"116";"120";"46";"3";"-";"316";"131";"128";"40";"17";"316";"277";"39";"0590";"03";"28";"30";"";""
"1996";"Peel en Maas";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"1996";"Peize";"55";"11.0";"30";"25";"49.2";"53.5";"1.65";"55";"-";"4";"15";"26";"9";"1";"-";"55";"28";"19";"6";"2";"55";"48";"7";"0124";"01";"22";"07";"";""
"1996";"Pekela";"165";"12.5";"95";"70";"51.7";"53.4";"1.74";"165";"1";"17";"61";"66";"18";"2";"-";"165";"75";"66";"19";"5";"165";"137";"28";"0765";"01";"20";"01";"";""
"1996";"Pijnacker";"329";"16.6";"167";"162";"65.2";"62.9";"1.94";"329";"-";"5";"95";"164";"56";"9";"-";"329";"121";"144";"52";"12";"329";"301";"28";"0594";"03";"28";"27";"";""
"1996";"Pijnacker-Nootdorp";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"1996";"Polsbroek";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"1996";"Posterholt";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"1996";"Prinsenbeek";"102";"9.9";"45";"57";"41.5";"46.1";"1.49";"102";"-";"2";"30";"52";"18";"-";"-";"102";"44";"43";"14";"1";"102";"96";"6";"0832";"04";"30";"33";"";""
"1996";"Purmerend";"816";"12.4";"438";"378";"46.0";"44.0";"1.42";"816";"8";"50";"284";"351";"111";"11";"1";"816";"384";"329";"77";"26";"816";"655";"161";"0439";"03";"27";"23";"";""
"1996";"Putte";"34";"9.2";"17";"17";"37.7";"37.5";"1.26";"34";"-";"3";"20";"10";"1";"-";"-";"34";"19";"13";"1";"1";"34";"31";"3";"0833";"04";"30";"33";"";""
"1996";"Putten";"297";"13.4";"151";"146";"55.1";"57.0";"1.83";"297";"-";"30";"123";"97";"40";"7";"-";"297";"97";"111";"52";"37";"297";"293";"4";"0273";"02";"25";"13";"";""
"1996";"Raalte";"376";"13.3";"187";"189";"52.3";"53.5";"1.67";"376";"2";"16";"94";"202";"57";"5";"-";"376";"150";"157";"54";"15";"376";"336";"40";"0177";"02";"23";"11";"";""
"1996";"Raamsdonk";"171";"12.1";"82";"89";"46.0";"47.2";"1.50";"171";"2";"10";"61";"73";"23";"2";"-";"171";"77";"75";"13";"6";"171";"156";"15";"0834";"04";"30";"33";"";""
"1996";"Ravenstein";"115";"13.5";"68";"47";"52.5";"57.2";"1.85";"115";"-";"4";"31";"54";"20";"6";"-";"115";"37";"49";"22";"7";"115";"104";"11";"0835";"04";"30";"35";"";""
"1996";"Reeuwijk";"151";"11.8";"79";"72";"48.4";"54.6";"1.76";"151";"-";"10";"47";"71";"21";"2";"-";"151";"53";"57";"31";"10";"151";"142";"9";"0595";"03";"28";"28";"";""
"1996";"Reiderland";"63";"8.9";"27";"36";"38.0";"40.6";"1.33";"63";"2";"4";"26";"18";"11";"2";"-";"63";"30";"23";"7";"3";"63";"53";"10";"1661";"01";"20";"01";"";""
"1996";"Reimerswaal";"348";"17.0";"181";"167";"72.4";"73.0";"2.35";"348";"1";"72";"137";"96";"35";"7";"-";"348";"136";"96";"58";"58";"348";"322";"26";"0703";"03";"29";"32";"";""
"1996";"Renkum";"327";"10.1";"168";"159";"46.8";"51.8";"1.62";"327";"-";"17";"75";"153";"71";"11";"-";"327";"131";"134";"48";"14";"327";"270";"57";"0274";"02";"25";"15";"";""
"1996";"Renswoude";"55";"13.8";"29";"26";"54.6";"54.2";"1.75";"55";"-";"7";"19";"23";"6";"-";"-";"55";"17";"18";"14";"6";"55";"54";"1";"0339";"03";"26";"17";"";""
"1996";"Reusel";"92";"11.3";"43";"49";"43.3";"48.3";"1.59";"92";"1";"3";"35";"45";"8";"-";"-";"92";"39";"41";"9";"3";"92";"87";"5";"0836";"04";"30";"36";"";""
"1996";"Reusel-De Mierden";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"1996";"Rheden";"442";"9.9";"228";"214";"44.7";"48.8";"1.56";"442";"6";"26";"133";"196";"76";"5";"-";"442";"207";"180";"39";"16";"442";"366";"76";"0275";"02";"25";"15";"";""
"1996";"Rhenen";"240";"14.1";"125";"115";"58.8";"62.5";"2.01";"240";"2";"24";"81";"93";"35";"5";"-";"240";"102";"75";"27";"36";"240";"215";"25";"0340";"03";"26";"17";"";""
"1996";"Ridderkerk";"522";"11.2";"262";"260";"45.6";"46.9";"1.52";"522";"7";"56";"178";"198";"74";"8";"1";"522";"234";"179";"67";"42";"522";"447";"75";"0597";"03";"28";"29";"";""
"1996";"Riethoven";"27";"11.6";"17";"10";"50.6";"56.3";"1.66";"27";"-";"-";"5";"16";"6";"-";"-";"27";"11";"14";"1";"1";"27";"25";"2";"0837";"04";"30";"36";"";""
"1996";"Rijneveld";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"1996";"Rijnsaterwoude";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"1996";"Rijnsburg";"220";"15.4";"114";"106";"58.8";"58.0";"1.91";"220";"4";"27";"75";"90";"21";"2";"1";"220";"87";"71";"42";"20";"220";"207";"13";"0602";"03";"28";"25";"";""
"1996";"Rijnwaarden";"147";"13.6";"82";"65";"51.5";"54.2";"1.74";"147";"1";"11";"53";"60";"19";"3";"-";"147";"72";"46";"23";"6";"147";"136";"11";"0196";"02";"25";"15";"";""
"1996";"Rijnwoude";"258";"13.2";"136";"122";"52.2";"58.0";"1.90";"258";"-";"24";"88";"104";"38";"4";"-";"258";"107";"88";"35";"28";"258";"234";"24";"1672";"03";"28";"28";"";""
"1996";"Rijsbergen";"71";"11.9";"37";"34";"49.3";"50.4";"1.63";"71";"-";"2";"25";"35";"9";"-";"-";"71";"30";"32";"8";"1";"71";"64";"7";"0841";"04";"30";"33";"";""
"1996";"Rijssen";"436";"17.0";"234";"202";"70.8";"72.2";"2.33";"436";"3";"67";"172";"136";"50";"8";"-";"436";"141";"151";"74";"70";"436";"424";"12";"0178";"02";"23";"12";"";""
"1996";"Rijssen-Holten";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"1996";"Rijswijk (ZH.)";"443";"9.5";"211";"232";"41.0";"42.0";"1.33";"443";"2";"33";"124";"181";"91";"12";"-";"443";"216";"170";"41";"16";"443";"344";"99";"0603";"03";"28";"26";"";""
"1996";"Roden";"197";"10.5";"113";"84";"44.5";"50.6";"1.61";"197";"-";"14";"52";"85";"44";"2";"-";"197";"80";"80";"31";"6";"197";"176";"21";"0125";"01";"22";"07";"";""
"1996";"Roerdalen";"110";"10.6";"52";"58";"42.7";"45.8";"1.44";"110";"-";"1";"36";"56";"17";"-";"-";"110";"59";"32";"16";"3";"110";"100";"10";"1669";"04";"31";"38";"";""
"1996";"Roermond";"509";"11.6";"256";"253";"45.4";"45.2";"1.48";"509";"9";"71";"158";"186";"78";"7";"-";"509";"244";"173";"63";"29";"509";"401";"108";"0957";"04";"31";"38";"";""
"1996";"Roggel";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"1996";"Roggel en Neer";"110";"13.3";"65";"45";"54.3";"55.1";"1.77";"110";"-";"3";"37";"54";"15";"1";"-";"110";"56";"41";"11";"2";"110";"105";"5";"1670";"04";"31";"38";"";""
"1996";"Rolde";"56";"9.0";"27";"29";"40.9";"47.1";"1.47";"56";"-";"-";"14";"32";"6";"4";"-";"56";"24";"24";"7";"1";"56";"46";"10";"0126";"01";"22";"07";"";""
"1996";"De Ronde Venen";"487";"14.4";"250";"237";"55.2";"54.9";"1.73";"487";"1";"24";"146";"208";"101";"7";"-";"487";"222";"185";"61";"19";"487";"435";"52";"0736";"03";"26";"17";"";""
"1996";"Roosendaal";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"1996";"Roosendaal en Nispen";"788";"12.3";"425";"363";"48.3";"48.2";"1.56";"788";"8";"69";"300";"316";"85";"10";"-";"788";"366";"297";"86";"39";"788";"667";"121";"0838";"04";"30";"33";"";""
"1996";"Rosmalen";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" "
"1996";"Rossum";"44";"13.9";"26";"18";"52.5";"54.8";"1.67";"44";"-";"-";"15";"21";"8";"-";"-";"44";"18";"18";"4";"4";"44";"41";"3";"0276";"02";"25";"16";"";""
"1996";"Rotterdam";"7050";"11.9";"3630";"3420";"46.8";"43.3";"1.45";"7050";"217";"1254";"2133";"2226";"1003";"199";"18";"7050";"3253";"2354";"860";"583";"7050";"4924";"2126";"0599";"03";"28";"29";"";""
"1996";"Rozenburg";"161";"11.6";"72";"89";"43.8";"44.1";"1.39";"161";"1";"23";"73";"46";"18";"-";"-";"161";"70";"64";"18";"9";"161";"137";"24";"0600";"03";"28";"29";"";""
